   -3.5199,   -4.9640
   -0.7932,   -1.4104
    0.9352,    1.6210
   -1.6906,   -0.9135
   -2.4479,   -2.3135
   -1.1564,   -0.1357
    5.6115,    5.8654
    1.4134,    1.8322
   -1.6425,   -0.0896
    1.6034,   -0.3146
   -1.9959,   -1.0702
   -2.6157,   -4.3871
   -1.9959,   -1.1380
    4.8604,    6.3648
   -1.9959,   -2.2120
   -1.9959,   -1.6643
    3.9888,    1.0379
    3.0194,    3.2129
    6.0652,    5.7307
   -3.1416,   -3.9840
    0.3956,   -1.9857
   -1.9959,   -1.3199
    0.3736,    2.5354
   -1.4952,   -0.9181
    1.7893,    3.7552
   -0.2232,    0.2206
   -1.9959,   -1.6753
   -3.1374,   -1.1110
    0.1507,    1.1437
   -1.9959,   -0.8841
   -1.9959,   -1.5215
   -0.7181,    0.6469
   -2.4021,   -0.7871
    1.5794,    2.8422
   -0.3121,    0.1883
    2.3579,    2.0505
   -0.9505,   -0.3085
   -1.9959,   -1.0845
   -1.0359,   -0.5431
   -2.6433,   -2.0882
   -1.9959,   -0.7370
   -1.9959,   -0.8917
   -1.9959,   -0.6353
   -1.9959,   -0.4944
   -0.5709,    1.6315
   -1.9959,   -0.4944
    2.6253,   -0.1053
    2.5038,    3.0231
   -0.7321,   -1.5122
    9.4699,    8.0958
   -0.8557,   -4.4521
   -0.0323,    0.2128
   -1.7140,   -4.0951
   -1.4251,   -0.7041
   -2.0425,   -1.2885
   -1.9959,   -2.6603
    3.0128,    3.2043
   -2.4008,   -1.4701
    1.9343,    2.0492
    4.2184,    5.1464
    1.4978,    2.3232
   -1.8812,   -0.7120
   -0.4916,   -0.6492
    1.1299,    0.8536
   -0.9718,    0.0195
    0.6320,    1.8432
    1.5670,    1.4269
    0.2356,    0.3204
   12.8376,   13.4940
   -3.1265,   -2.6787
    4.7709,    5.4601
    0.2598,    0.1438
    2.7015,    3.2382
   -0.9378,   -0.4612
   -1.9959,   -2.5272
   -1.5292,   -0.5414
    1.1311,    2.2765
   -1.9959,   -1.7122
   -2.4091,   -1.5140
   -1.6880,   -0.3810
   -4.0713,   -2.7154
   -0.4231,   -0.8115
   -1.9959,   -2.6746
   -2.8769,   -3.2839
   -4.7523,   -2.8592
    0.9431,   -0.6344
   -0.3060,    1.0864
   -0.6126,    0.1482
   -1.9959,   -1.3172
   -2.5959,   -1.5542
   -1.9959,   -0.7727
   -5.7244,   -2.9211
    2.7854,    3.6601
   -0.0360,    1.2548
   -1.9959,   -0.4862
   -1.7276,   -1.0957
    1.4618,    0.9612
    0.7643,   -0.2511
   -1.0432,   -2.0568
   -0.1438,    0.6213
   -1.1123,   -0.6695
    1.7727,    0.7099
    0.3494,   -0.8395
    1.5273,    2.3080
   -0.0372,    0.3804
    0.6211,    0.8171
   -0.6875,    0.3774
    4.9197,    4.4772
    0.6073,    0.6544
   -5.1384,   -2.9329
   -2.4889,   -1.7437
    0.4208,    1.3624
   -1.9959,   -1.3320
   -1.7006,   -0.5759
    3.1576,    4.0777
    1.5633,    2.3654
   -1.9959,   -0.6602
   -1.9959,   -1.3621
   -2.5411,   -1.0362
    1.8132,    2.5927
    1.9316,    2.7147
   -1.9959,   -2.2243
   -1.8969,   -1.6745
   -1.9959,   -2.7913
   -8.8203,   -5.5551
    0.9539,   -0.7768
   -0.9068,   -0.5573
    1.7048,   -0.0120
    0.9613,   -2.1494
   -1.9959,   -1.4424
   -0.1303,   -0.5234
   -1.9959,   -1.7822
   -1.3671,    0.0867
    3.3302,    2.2987
   -1.9959,   -2.1788
    1.2674,   -0.6393
   -0.3075,   -0.1477
    2.4979,    3.9978
   -1.0974,   -3.5823
    3.6740,    4.0334
   -1.6601,   -0.9143
   -2.1207,   -1.2918
   -0.9208,    0.2813
   -1.1594,    0.0067
   -3.0463,   -1.1581
   -1.9959,   -2.0310
   -0.4742,   -1.8494
   -1.9959,   -2.2571
    2.1390,    0.6926
   -0.4854,   -0.7378
    1.7571,   -0.6056
    5.6424,    4.7188
   -0.5384,    0.6806
   -1.9959,   -2.1044
   -0.5995,   -0.0316
   -1.2589,   -0.7540
    0.6635,    0.2624
   -1.9959,   -1.3535
   -1.4855,   -0.3139
    0.8213,    2.0980
   -2.5442,   -1.7031
   -1.9959,   -0.9969
   -1.9959,   -0.3445
   -3.8850,   -1.1611
   -1.5418,   -1.1114
   -0.8647,    0.4895
   -1.9959,   -0.1271
   -0.1557,    1.0639
   -1.9959,   -1.6388
   -1.9959,   -0.6198
